Frame,Sub Frame,"Position - Limo_04",,,"Rotation (Helical) - Limo_04",,
,,"TX","TY","TZ","RX","RY","RZ"
Frames,Frames,"mm","mm","mm","°","°","°"
3192,0,"-1964.41","667.622","141.508","-0.467476","0.483795","93.5718"
3193,0,"-1964.37","667.654","141.515","-0.521424","0.444511","93.5948"
3194,0,"-1964.37","667.724","141.568","-0.459635","0.45341","93.5702"
3195,0,"-1964.37","667.801","141.591","-0.426241","0.39682","93.5502"
3196,0,"-1964.39","667.636","141.538","-0.497363","0.47892","93.6004"
3197,0,"-1964.37","667.733","141.531","-0.497243","0.407758","93.5557"
3198,0,"-1964.37","667.693","141.473","-0.524131","0.407958","93.5577"
3199,0,"-1964.36","667.665","141.529","-0.515864","0.43534","93.5748"
3200,0,"-1964.36","667.657","141.55","-0.487949","0.491477","93.5897"
3201,0,"-1964.37","667.667","141.54","-0.490247","0.439391","93.571"
3202,0,"-1964.41","667.624","141.501","-0.510642","0.458507","93.5816"
3203,0,"-1964.36","667.706","141.552","-0.490356","0.46337","93.5818"
3204,0,"-1964.4","667.691","141.547","-0.451515","0.436473","93.5786"
3205,0,"-1964.36","667.747","141.562","-0.461597","0.41594","93.5706"
3206,0,"-1964.39","667.645","141.536","-0.499533","0.484087","93.596"
3207,0,"-1964.38","667.711","141.559","-0.466102","0.411017","93.5683"
3208,0,"-1964.35","667.705","141.566","-0.510483","0.463143","93.5844"
3209,0,"-1964.37","667.708","141.544","-0.499457","0.445171","93.5671"
3210,0,"-1964.39","667.682","141.538","-0.500087","0.439537","93.5797"
3211,0,"-1964.44","667.619","141.52","-0.487241","0.468646","93.5662"
3212,0,"-1964.38","667.688","141.558","-0.456776","0.471401","93.5644"
3213,0,"-1964.36","667.774","141.529","-0.474245","0.353276","93.5363"
3214,0,"-1964.36","667.651","141.537","-0.518292","0.468693","93.6089"
3215,0,"-1964.37","667.701","141.521","-0.456013","0.415697","93.5602"
3216,0,"-1964.38","667.601","141.501","-0.511761","0.462551","93.602"
3217,0,"-1964.32","667.705","141.528","-0.508797","0.422462","93.5799"
3218,0,"-1964.39","667.665","141.506","-0.482309","0.414567","93.5726"
3219,0,"-1964.41","667.622","141.52","-0.48597","0.47378","93.5678"
3220,0,"-1964.4","667.645","141.516","-0.490608","0.438616","93.5789"
3221,0,"-1964.37","667.687","141.555","-0.491446","0.446927","93.5684"
3222,0,"-1964.35","667.73","141.559","-0.458966","0.441454","93.5635"
3223,0,"-1964.36","667.734","141.591","-0.465937","0.431902","93.5842"
3224,0,"-1964.42","667.633","141.516","-0.492054","0.444551","93.5563"
3225,0,"-1964.41","667.617","141.489","-0.486283","0.456043","93.5742"
3226,0,"-1964.35","667.72","141.575","-0.481393","0.44998","93.5832"
3227,0,"-1964.38","667.662","141.52","-0.522323","0.430816","93.5854"
3228,0,"-1964.39","667.639","141.514","-0.482808","0.445663","93.5687"
3229,0,"-1964.38","667.659","141.52","-0.468481","0.47982","93.5799"
3230,0,"-1964.38","667.64","141.521","-0.497495","0.465146","93.5889"
3231,0,"-1964.34","667.699","141.53","-0.497384","0.47025","93.586"
3232,0,"-1964.39","667.631","141.503","-0.511842","0.454912","93.5843"
3233,0,"-1964.36","667.774","141.569","-0.427848","0.402462","93.5771"
3234,0,"-1964.39","667.645","141.507","-0.497592","0.449284","93.5719"
3235,0,"-1964.38","667.68","141.523","-0.501189","0.459591","93.5745"
3236,0,"-1964.39","667.676","141.553","-0.497121","0.440673","93.5836"
3237,0,"-1964.38","667.778","141.51","-0.47556","0.371941","93.5564"
3238,0,"-1964.36","667.772","141.56","-0.450153","0.409236","93.5487"
3239,0,"-1964.37","667.652","141.531","-0.52478","0.471468","93.6118"
3240,0,"-1964.41","667.644","141.528","-0.47515","0.434961","93.5877"
3241,0,"-1964.37","667.663","141.548","-0.482945","0.477279","93.5701"
3242,0,"-1964.38","667.651","141.507","-0.512456","0.426359","93.563"
3243,0,"-1964.35","667.671","141.545","-0.50989","0.470895","93.5962"
3244,0,"-1964.37","667.643","141.519","-0.511038","0.440003","93.5789"
3245,0,"-1964.36","667.648","141.519","-0.521035","0.462964","93.6067"
3246,0,"-1964.37","667.698","141.501","-0.493101","0.424197","93.5573"
3247,0,"-1964.4","667.688","141.508","-0.47461","0.459518","93.5541"
3248,0,"-1964.36","667.677","141.527","-0.506714","0.439121","93.5843"
3249,0,"-1964.38","667.667","141.536","-0.500545","0.471796","93.5803"
3250,0,"-1964.4","667.667","141.505","-0.49798","0.441761","93.5643"
3251,0,"-1964.39","667.671","141.526","-0.475453","0.439938","93.5803"
3252,0,"-1964.39","667.666","141.524","-0.481614","0.434515","93.5729"
3253,0,"-1964.43","667.597","141.518","-0.470435","0.495193","93.5729"
3254,0,"-1964.36","667.696","141.554","-0.504663","0.419646","93.5981"
3255,0,"-1964.38","667.693","141.488","-0.526626","0.400001","93.5612"
3256,0,"-1964.42","667.603","141.519","-0.50204","0.456774","93.584"
3257,0,"-1964.35","667.75","141.56","-0.472495","0.450992","93.569"
3258,0,"-1964.36","667.738","141.495","-0.533309","0.38853","93.5643"
3259,0,"-1964.37","667.705","141.522","-0.473311","0.443085","93.5592"
3260,0,"-1964.36","667.654","141.502","-0.5281","0.428861","93.5841"
3261,0,"-1964.37","667.656","141.507","-0.513317","0.449382","93.5774"
3262,0,"-1964.38","667.652","141.502","-0.486199","0.450719","93.5661"
3263,0,"-1964.37","667.661","141.537","-0.493816","0.471413","93.5806"
3264,0,"-1964.36","667.687","141.563","-0.509243","0.449883","93.5852"
3265,0,"-1964.38","667.685","141.572","-0.495735","0.445978","93.5609"
3266,0,"-1964.41","667.631","141.523","-0.493002","0.474007","93.5759"
3267,0,"-1964.4","667.665","141.565","-0.454153","0.449219","93.5919"
3268,0,"-1964.35","667.662","141.539","-0.50136","0.446543","93.5848"
3269,0,"-1964.36","667.661","141.525","-0.499689","0.461576","93.5894"
3270,0,"-1964.31","667.816","141.537","-0.498648","0.364365","93.5569"
3271,0,"-1964.36","667.671","141.533","-0.510863","0.447102","93.5827"
3272,0,"-1964.35","667.704","141.538","-0.487991","0.423122","93.5805"
3273,0,"-1964.38","667.655","141.495","-0.502643","0.444224","93.5832"
3274,0,"-1964.36","667.705","141.517","-0.493333","0.458346","93.5852"
3275,0,"-1964.37","667.695","141.545","-0.498365","0.439527","93.6001"
3276,0,"-1964.37","667.702","141.546","-0.475422","0.436029","93.5764"
3277,0,"-1964.34","667.705","141.562","-0.503011","0.441911","93.5862"
3278,0,"-1964.37","667.659","141.531","-0.49661","0.453439","93.578"
3279,0,"-1964.39","667.616","141.533","-0.527935","0.459906","93.5974"
3280,0,"-1964.37","667.635","141.529","-0.517799","0.457756","93.5945"
3281,0,"-1964.37","667.701","141.557","-0.484275","0.451601","93.554"
3282,0,"-1964.34","667.708","141.578","-0.480626","0.446171","93.5901"
3283,0,"-1964.42","667.644","141.521","-0.46424","0.461627","93.5765"
3284,0,"-1964.36","667.667","141.508","-0.49358","0.452623","93.5858"
3285,0,"-1964.4","667.65","141.522","-0.508841","0.436012","93.5708"
3286,0,"-1964.35","667.741","141.511","-0.50115","0.406678","93.5663"
3287,0,"-1964.32","667.748","141.533","-0.499377","0.407358","93.5638"
3288,0,"-1964.35","667.701","141.556","-0.505919","0.441847","93.5711"
3289,0,"-1964.38","667.687","141.533","-0.474515","0.418404","93.5825"
3290,0,"-1964.37","667.718","141.462","-0.504849","0.405679","93.5545"
3291,0,"-1964.36","667.702","141.559","-0.48251","0.43676","93.5592"
3292,0,"-1964.36","667.701","141.581","-0.468368","0.458926","93.581"
3293,0,"-1964.37","667.674","141.551","-0.514108","0.437462","93.5816"
3294,0,"-1964.41","667.637","141.529","-0.465867","0.482119","93.5835"
3295,0,"-1964.39","667.637","141.514","-0.507659","0.465665","93.5969"
3296,0,"-1964.4","667.643","141.539","-0.499342","0.474292","93.5849"
3297,0,"-1964.39","667.66","141.501","-0.490669","0.42521","93.5583"
3298,0,"-1964.33","667.759","141.551","-0.483321","0.419518","93.5784"
3299,0,"-1964.4","667.731","141.452","-0.471234","0.362174","93.5004"
3300,0,"-1964.36","667.685","141.53","-0.487908","0.467636","93.5817"
3301,0,"-1964.39","667.65","141.519","-0.49901","0.450573","93.5717"
3302,0,"-1964.35","667.711","141.556","-0.496963","0.437706","93.5739"
3303,0,"-1964.37","667.757","141.508","-0.473498","0.367529","93.5414"
3304,0,"-1964.37","667.67","141.529","-0.485041","0.454649","93.5616"
3305,0,"-1964.33","667.759","141.525","-0.508412","0.393494","93.5588"
3306,0,"-1964.36","667.728","141.56","-0.448505","0.421131","93.5811"
3307,0,"-1964.36","667.665","141.524","-0.507894","0.444118","93.5754"
3308,0,"-1964.38","667.65","141.55","-0.496662","0.459602","93.5861"
3309,0,"-1964.4","667.691","141.478","-0.491504","0.39116","93.5385"
3310,0,"-1964.38","667.657","141.513","-0.488879","0.458572","93.5678"
3311,0,"-1964.41","667.615","141.5","-0.478066","0.478197","93.585"
3312,0,"-1964.38","667.669","141.506","-0.498223","0.434935","93.5665"
3313,0,"-1964.33","667.722","141.543","-0.483718","0.419226","93.5705"
3314,0,"-1964.39","667.625","141.513","-0.494078","0.477724","93.5753"
3315,0,"-1964.36","667.796","141.565","-0.420088","0.386077","93.5577"
3316,0,"-1964.35","667.719","141.551","-0.502066","0.426607","93.5627"
3317,0,"-1964.35","667.685","141.523","-0.525013","0.432809","93.5889"
3318,0,"-1964.37","667.658","141.54","-0.507325","0.474565","93.5947"
3319,0,"-1964.38","667.719","141.549","-0.448773","0.399364","93.575"
3320,0,"-1964.36","667.686","141.555","-0.51405","0.43215","93.5746"
3321,0,"-1964.39","667.628","141.509","-0.491086","0.442779","93.571"
3322,0,"-1964.37","667.682","141.543","-0.510672","0.450977","93.6053"
3323,0,"-1964.35","667.685","141.526","-0.515141","0.463038","93.5986"
3324,0,"-1964.4","667.649","141.517","-0.486213","0.446838","93.5495"
3325,0,"-1964.37","667.65","141.526","-0.522519","0.469515","93.6049"
3326,0,"-1964.38","667.695","141.514","-0.463923","0.442181","93.548"
3327,0,"-1964.36","667.685","141.507","-0.499581","0.445584","93.5771"
3328,0,"-1964.4","667.614","141.499","-0.512531","0.450774","93.5945"
3329,0,"-1964.37","667.684","141.52","-0.497604","0.43792","93.5594"
3330,0,"-1964.37","667.655","141.502","-0.502217","0.438315","93.5749"
3331,0,"-1964.39","667.686","141.528","-0.472414","0.445401","93.5757"
3332,0,"-1964.35","667.697","141.559","-0.504464","0.43009","93.6016"
3333,0,"-1964.41","667.643","141.51","-0.479192","0.438105","93.5779"
3334,0,"-1964.38","667.64","141.509","-0.522968","0.414231","93.585"
3335,0,"-1964.37","667.672","141.525","-0.493961","0.456746","93.5793"
3336,0,"-1964.41","667.718","141.587","-0.438311","0.428904","93.5761"
3337,0,"-1964.34","667.704","141.548","-0.515748","0.441755","93.5912"
3338,0,"-1964.39","667.679","141.524","-0.495994","0.425908","93.5657"
3339,0,"-1964.39","667.649","141.536","-0.504293","0.495084","93.6015"
3340,0,"-1964.38","667.633","141.494","-0.514193","0.444353","93.5831"
3341,0,"-1964.34","667.782","141.556","-0.415682","0.394868","93.5339"
3342,0,"-1964.4","667.628","141.495","-0.478273","0.465032","93.5713"
3343,0,"-1964.35","667.71","141.533","-0.48328","0.427357","93.5826"
3344,0,"-1964.37","667.682","141.553","-0.486065","0.438074","93.5565"
3345,0,"-1964.36","667.656","141.557","-0.515675","0.482078","93.6036"
3346,0,"-1964.38","667.631","141.535","-0.511254","0.449302","93.5939"
3347,0,"-1964.38","667.686","141.532","-0.469304","0.444929","93.5672"
3348,0,"-1964.38","667.727","141.526","-0.447388","0.398652","93.5513"
3349,0,"-1964.36","667.692","141.545","-0.470383","0.453718","93.5853"
3350,0,"-1964.34","667.685","141.51","-0.518856","0.424004","93.5809"
3351,0,"-1964.36","667.728","141.537","-0.457088","0.41962","93.5866"
3352,0,"-1964.4","667.607","141.486","-0.527483","0.460369","93.6012"
3353,0,"-1964.39","667.66","141.511","-0.470942","0.446491","93.573"
3354,0,"-1964.39","667.676","141.503","-0.459504","0.446441","93.5617"
3355,0,"-1964.36","667.783","141.496","-0.481883","0.3585","93.55"
3356,0,"-1964.36","667.694","141.545","-0.504625","0.444352","93.5742"
3357,0,"-1964.39","667.614","141.507","-0.530137","0.44965","93.5982"
3358,0,"-1964.36","667.721","141.549","-0.471998","0.420351","93.5804"
3359,0,"-1964.33","667.706","141.54","-0.511833","0.453101","93.5905"
3360,0,"-1964.33","667.717","141.569","-0.507828","0.420629","93.5714"
3361,0,"-1964.38","667.657","141.533","-0.498234","0.444445","93.5713"
3362,0,"-1964.39","667.621","141.507","-0.510881","0.462589","93.595"
3363,0,"-1964.38","667.682","141.573","-0.490826","0.465024","93.5724"
3364,0,"-1964.39","667.705","141.542","-0.459181","0.427965","93.5576"
3365,0,"-1964.36","667.695","141.534","-0.488863","0.466292","93.5699"
3366,0,"-1964.35","667.751","141.544","-0.482767","0.442879","93.5681"
3367,0,"-1964.37","667.641","141.531","-0.525929","0.437151","93.6044"
3368,0,"-1964.37","667.701","141.515","-0.457074","0.422698","93.5708"
3369,0,"-1964.43","667.59","141.49","-0.479173","0.453793","93.5821"
3370,0,"-1964.36","667.656","141.495","-0.492498","0.438078","93.5707"
3371,0,"-1964.33","667.68","141.528","-0.508858","0.424035","93.5906"
3372,0,"-1964.36","667.699","141.523","-0.488101","0.436808","93.5561"
3373,0,"-1964.36","667.718","141.542","-0.459278","0.422627","93.5529"
3374,0,"-1964.41","667.728","141.557","-0.421351","0.413766","93.5599"
3375,0,"-1964.39","667.678","141.507","-0.471674","0.423773","93.5822"
3376,0,"-1964.4","667.641","141.536","-0.495679","0.479185","93.58"
3377,0,"-1964.38","667.65","141.526","-0.505533","0.466097","93.5836"
3378,0,"-1964.37","667.719","141.562","-0.47004","0.459455","93.5846"
3379,0,"-1964.38","667.658","141.523","-0.505737","0.428204","93.5854"
3380,0,"-1964.38","667.663","141.533","-0.49801","0.477701","93.587"
3381,0,"-1964.37","667.688","141.557","-0.496774","0.44138","93.5621"
3382,0,"-1964.39","667.692","141.524","-0.437933","0.429396","93.5707"
3383,0,"-1964.37","667.749","141.529","-0.475837","0.352921","93.5799"
3384,0,"-1964.35","667.728","141.545","-0.477334","0.413952","93.5772"
3385,0,"-1964.36","667.723","141.575","-0.471972","0.413209","93.5636"
3386,0,"-1964.34","667.693","141.547","-0.515748","0.449312","93.5973"
3387,0,"-1964.41","667.656","141.496","-0.483303","0.438502","93.5484"
3388,0,"-1964.36","667.647","141.546","-0.5191","0.489461","93.6129"
3389,0,"-1964.35","667.693","141.538","-0.513681","0.427372","93.5742"
3390,0,"-1964.41","667.62","141.479","-0.496957","0.458223","93.5743"
3391,0,"-1964.42","667.642","141.489","-0.484907","0.455196","93.5632"
3392,0,"-1964.4","667.635","141.52","-0.493522","0.483528","93.5856"
3393,0,"-1964.37","667.68","141.531","-0.52045","0.435773","93.5805"
3394,0,"-1964.35","667.731","141.532","-0.467016","0.41217","93.5871"
3395,0,"-1964.35","667.688","141.534","-0.505632","0.426069","93.5883"
3396,0,"-1964.37","667.708","141.523","-0.467136","0.439975","93.5556"
3397,0,"-1964.37","667.658","141.526","-0.510542","0.42314","93.5939"
3398,0,"-1964.38","667.71","141.472","-0.509939","0.397653","93.5515"
3399,0,"-1964.33","667.723","141.548","-0.509589","0.43001","93.5757"
3400,0,"-1964.37","667.653","141.546","-0.499597","0.47411","93.5856"
3401,0,"-1964.37","667.669","141.534","-0.506727","0.444059","93.5751"
3402,0,"-1964.35","667.726","141.549","-0.494325","0.445993","93.5745"
3403,0,"-1964.35","667.734","141.525","-0.490517","0.413099","93.5538"
3404,0,"-1964.4","667.657","141.531","-0.484125","0.469345","93.571"
3405,0,"-1964.36","667.775","141.496","-0.485777","0.375808","93.5202"
3406,0,"-1964.37","667.679","141.518","-0.502468","0.450935","93.5821"
3407,0,"-1964.39","667.662","141.524","-0.502186","0.430091","93.5804"
3408,0,"-1964.39","667.66","141.507","-0.491581","0.456571","93.5701"
3409,0,"-1964.39","667.679","141.526","-0.467521","0.441438","93.54"
3410,0,"-1964.38","667.645","141.522","-0.502598","0.461883","93.5911"
3411,0,"-1964.38","667.645","141.51","-0.488388","0.466148","93.5758"
3412,0,"-1964.35","667.735","141.547","-0.462954","0.402234","93.5634"
3413,0,"-1964.34","667.676","141.509","-0.515561","0.422347","93.5765"
3414,0,"-1964.33","667.739","141.56","-0.500579","0.423929","93.5707"
3415,0,"-1964.36","667.737","141.501","-0.538317","0.364788","93.5822"
3416,0,"-1964.35","667.672","141.533","-0.54233","0.439517","93.598"
3417,0,"-1964.38","667.67","141.53","-0.501364","0.43433","93.57"
3418,0,"-1964.38","667.665","141.544","-0.49363","0.439485","93.5947"
3419,0,"-1964.36","667.753","141.451","-0.534131","0.343873","93.5577"
3420,0,"-1964.38","667.687","141.541","-0.492937","0.457804","93.5673"
3421,0,"-1964.37","667.672","141.524","-0.484808","0.471506","93.5806"
3422,0,"-1964.4","667.679","141.559","-0.463399","0.438987","93.5738"
3423,0,"-1964.34","667.731","141.568","-0.480171","0.455107","93.5863"
3424,0,"-1964.35","667.68","141.531","-0.482411","0.44402","93.5639"
3425,0,"-1964.42","667.647","141.522","-0.460816","0.449173","93.5739"
3426,0,"-1964.39","667.632","141.525","-0.508466","0.466922","93.5885"
3427,0,"-1964.4","667.725","141.549","-0.449883","0.406769","93.5675"
3428,0,"-1964.35","667.766","141.564","-0.451275","0.404752","93.5473"
3429,0,"-1964.38","667.7","141.548","-0.472185","0.444725","93.5799"
3430,0,"-1964.38","667.66","141.527","-0.505478","0.442297","93.5676"
3431,0,"-1964.39","667.661","141.504","-0.491085","0.462226","93.5771"
3432,0,"-1964.37","667.669","141.537","-0.506128","0.451759","93.5831"
3433,0,"-1964.38","667.645","141.536","-0.497883","0.468013","93.5862"
3434,0,"-1964.39","667.608","141.524","-0.529525","0.462729","93.6116"
3435,0,"-1964.35","667.743","141.507","-0.520139","0.407169","93.5684"
3436,0,"-1964.38","667.648","141.535","-0.519859","0.472984","93.6092"
3437,0,"-1964.4","667.644","141.499","-0.492458","0.451061","93.5851"
3438,0,"-1964.38","667.631","141.537","-0.512241","0.462652","93.6009"
3439,0,"-1964.38","667.682","141.504","-0.484821","0.423536","93.5791"
3440,0,"-1964.34","667.758","141.555","-0.469338","0.362872","93.5585"
3441,0,"-1964.37","667.642","141.508","-0.525664","0.440896","93.5987"
3442,0,"-1964.33","667.709","141.563","-0.513058","0.438529","93.5648"
3443,0,"-1964.37","667.752","141.559","-0.449757","0.434441","93.5548"
3444,0,"-1964.4","667.662","141.518","-0.515066","0.426586","93.5786"
3445,0,"-1964.42","667.642","141.521","-0.498537","0.47403","93.5914"
