Frame,Sub Frame,"Position - Limo_02",,,"Position - Limo_04",,,"Rotation (Helical) - Limo_02",,,"Rotation (Helical) - Limo_04",,
,,"TX","TY","TZ","TX","TY","TZ","RX","RY","RZ","RX","RY","RZ"
Frames,Frames,"mm","mm","mm","mm","mm","mm","°","°","°","°","°","°"
2554,0,"-928.445","769.398","165.719","nan","nan","nan","27.2148","3.85063","68.9899","nan","nan","nan"
2555,0,"-928.435","769.389","165.699","nan","nan","nan","27.2046","3.83644","69.0162","nan","nan","nan"
2556,0,"-928.46","769.418","165.688","nan","nan","nan","27.2126","3.83317","69.0084","nan","nan","nan"
2557,0,"-928.435","769.4","165.713","nan","nan","nan","27.2156","3.82306","69.0066","nan","nan","nan"
2558,0,"-928.421","769.452","165.786","nan","nan","nan","27.1572","3.77189","69.04","nan","nan","nan"
2559,0,"-928.452","769.39","165.706","nan","nan","nan","27.2179","3.84311","68.9986","nan","nan","nan"
2560,0,"-928.418","769.468","165.774","nan","nan","nan","27.1596","3.75715","69.0466","nan","nan","nan"
2561,0,"-928.413","769.36","165.718","nan","nan","nan","27.2653","3.86401","68.9649","nan","nan","nan"
2562,0,"-928.434","769.384","165.692","nan","nan","nan","27.2089","3.82819","69.0106","nan","nan","nan"
2563,0,"-928.416","769.446","165.792","nan","nan","nan","27.1563","3.74763","69.0487","nan","nan","nan"
2564,0,"-928.428","769.408","165.693","nan","nan","nan","27.2177","3.83784","69.0215","nan","nan","nan"
2565,0,"-928.477","769.36","165.729","nan","nan","nan","27.1947","3.83757","68.9864","nan","nan","nan"
2566,0,"-928.463","769.399","165.711","nan","nan","nan","27.2234","3.84182","68.9952","nan","nan","nan"
2567,0,"-928.452","769.403","165.692","nan","nan","nan","27.2181","3.83116","69.0128","nan","nan","nan"
2568,0,"-928.464","769.364","165.701","nan","nan","nan","27.2047","3.85138","68.9943","nan","nan","nan"
2569,0,"-928.434","769.403","165.703","nan","nan","nan","27.2083","3.83419","69.0102","nan","nan","nan"
2570,0,"-928.433","769.412","165.688","nan","nan","nan","27.2118","3.82725","69.0134","nan","nan","nan"
2571,0,"-928.436","769.449","165.779","nan","nan","nan","27.158","3.7668","69.0473","nan","nan","nan"
2572,0,"-928.435","769.418","165.711","nan","nan","nan","27.2185","3.84528","69.0144","nan","nan","nan"
2573,0,"-928.457","769.402","165.736","nan","nan","nan","27.2127","3.85994","68.9918","nan","nan","nan"
2574,0,"-928.457","769.4","165.694","nan","nan","nan","27.2184","3.83228","69.0147","nan","nan","nan"
2575,0,"-928.473","769.397","165.734","nan","nan","nan","27.21","3.84686","68.9912","nan","nan","nan"
2576,0,"-928.45","769.35","165.694","nan","nan","nan","27.2175","3.83329","69.0012","nan","nan","nan"
2577,0,"-928.418","769.424","165.774","nan","nan","nan","27.1696","3.76081","69.0321","nan","nan","nan"
2578,0,"-928.453","769.359","165.705","nan","nan","nan","27.2114","3.83679","68.9979","nan","nan","nan"
2579,0,"-928.455","769.419","165.696","nan","nan","nan","27.2166","3.83046","69.0086","nan","nan","nan"
2580,0,"-928.449","769.449","165.779","nan","nan","nan","27.1728","3.78544","69.0293","nan","nan","nan"
2581,0,"-928.456","769.416","165.688","nan","nan","nan","27.2186","3.84263","69.0105","nan","nan","nan"
2582,0,"-928.446","769.407","165.716","nan","nan","nan","27.2152","3.81833","69.0121","nan","nan","nan"
2583,0,"-928.442","769.409","165.714","nan","nan","nan","27.2092","3.84211","69.0131","nan","nan","nan"
2584,0,"-928.465","769.395","165.74","nan","nan","nan","27.1984","3.85618","68.9969","nan","nan","nan"
2585,0,"-928.46","769.413","165.724","nan","nan","nan","27.2081","3.83831","68.9958","nan","nan","nan"
2586,0,"-928.458","769.357","165.711","nan","nan","nan","27.2094","3.8257","68.9915","nan","nan","nan"
2587,0,"-928.438","769.443","165.757","nan","nan","nan","27.1737","3.76675","69.0403","nan","nan","nan"
2588,0,"-928.405","769.469","165.788","nan","nan","nan","27.1657","3.75676","69.0577","nan","nan","nan"
2589,0,"-928.428","769.46","165.823","nan","nan","nan","27.1529","3.77346","69.0383","nan","nan","nan"
2590,0,"-928.437","769.448","165.812","nan","nan","nan","27.1577","3.76002","69.0396","nan","nan","nan"
2591,0,"-928.459","769.404","165.689","nan","nan","nan","27.2192","3.83904","69.0166","nan","nan","nan"
2592,0,"-928.472","769.357","165.695","nan","nan","nan","27.2104","3.82654","68.9939","nan","nan","nan"
2593,0,"-928.452","769.439","165.766","nan","nan","nan","27.1683","3.76906","69.0248","nan","nan","nan"
2594,0,"-928.447","769.415","165.694","nan","nan","nan","27.2315","3.83662","69.011","nan","nan","nan"
2595,0,"-928.432","769.392","165.715","nan","nan","nan","27.2109","3.85031","69.0081","nan","nan","nan"
2596,0,"-928.432","769.415","165.685","nan","nan","nan","27.2233","3.82677","69.0137","nan","nan","nan"
2597,0,"-928.461","769.363","165.694","nan","nan","nan","27.2042","3.82711","68.9941","nan","nan","nan"
2598,0,"-928.454","769.398","165.705","nan","nan","nan","27.2161","3.82358","69.0069","nan","nan","nan"
2599,0,"-928.438","769.403","165.706","nan","nan","nan","27.2151","3.85332","69.0145","nan","nan","nan"
2600,0,"-928.446","769.387","165.716","nan","nan","nan","27.2177","3.83623","69.0079","nan","nan","nan"
2601,0,"-928.45","769.399","165.718","nan","nan","nan","27.2146","3.84225","69.0141","nan","nan","nan"
2602,0,"-928.435","769.424","165.786","nan","nan","nan","27.1775","3.79109","69.03","nan","nan","nan"
2603,0,"-928.443","769.447","165.784","nan","nan","nan","27.1634","3.786","69.0288","nan","nan","nan"
2604,0,"-928.421","769.456","165.764","nan","nan","nan","27.1765","3.7693","69.0361","nan","nan","nan"
2605,0,"-928.42","769.42","165.694","nan","nan","nan","27.2216","3.84127","69.013","nan","nan","nan"
2606,0,"-928.432","769.456","165.778","nan","nan","nan","27.1628","3.75441","69.04","nan","nan","nan"
2607,0,"-928.44","769.454","165.774","nan","nan","nan","27.1646","3.76004","69.0454","nan","nan","nan"
2608,0,"-928.433","769.457","165.768","nan","nan","nan","27.1786","3.7795","69.0322","nan","nan","nan"
2609,0,"-928.428","769.468","165.797","nan","nan","nan","27.1332","3.73729","69.0505","nan","nan","nan"
2610,0,"-928.477","769.382","165.688","nan","nan","nan","27.2167","3.8264","68.994","nan","nan","nan"
2611,0,"-928.431","769.409","165.693","nan","nan","nan","27.2126","3.83679","69.0175","nan","nan","nan"
2612,0,"-928.415","769.399","165.691","nan","nan","nan","27.2227","3.83441","69.0193","nan","nan","nan"
2613,0,"-928.412","769.43","165.767","nan","nan","nan","27.1643","3.7681","69.0433","nan","nan","nan"
2614,0,"-928.439","769.411","165.689","nan","nan","nan","27.2272","3.82849","69.0075","nan","nan","nan"
2615,0,"-928.44","769.405","165.714","nan","nan","nan","27.2178","3.85824","68.9952","nan","nan","nan"
2616,0,"-928.444","769.406","165.766","nan","nan","nan","27.1628","3.76218","69.0255","nan","nan","nan"
2617,0,"-928.445","769.419","165.812","nan","nan","nan","27.1521","3.7775","69.0248","nan","nan","nan"
2618,0,"-928.447","769.409","165.683","nan","nan","nan","27.2269","3.84852","69.0074","nan","nan","nan"
2619,0,"-928.441","769.42","165.705","nan","nan","nan","27.2194","3.8386","69.004","nan","nan","nan"
2620,0,"-928.48","769.37","165.707","nan","nan","nan","27.2002","3.83668","68.9858","nan","nan","nan"
2621,0,"-928.438","769.405","165.687","nan","nan","nan","27.2158","3.83877","69.0126","nan","nan","nan"
2622,0,"-928.442","769.406","165.773","nan","nan","nan","27.1677","3.77394","69.0161","nan","nan","nan"
2623,0,"-928.419","769.458","165.799","nan","nan","nan","27.1382","3.73891","69.0517","nan","nan","nan"
2624,0,"-928.439","769.412","165.694","nan","nan","nan","27.2222","3.84511","69.0012","nan","nan","nan"
2625,0,"-928.433","769.423","165.703","nan","nan","nan","27.2292","3.84124","69.0116","nan","nan","nan"
2626,0,"-928.44","769.393","165.707","nan","nan","nan","27.2118","3.84361","69.0184","nan","nan","nan"
2627,0,"-928.137","769.085","165.787","nan","nan","nan","27.7733","3.95027","68.6822","nan","nan","nan"
2628,0,"-928.44","769.355","165.688","nan","nan","nan","27.202","3.82976","69.0054","nan","nan","nan"
2629,0,"-928.441","769.407","165.706","nan","nan","nan","27.2178","3.83383","69.0115","nan","nan","nan"
2630,0,"-928.463","769.411","165.696","nan","nan","nan","27.2157","3.83373","69.0019","nan","nan","nan"
2631,0,"-928.423","769.457","165.781","nan","nan","nan","27.156","3.74094","69.0465","nan","nan","nan"
2632,0,"-928.442","769.417","165.767","nan","nan","nan","27.1449","3.74672","69.0264","nan","nan","nan"
2633,0,"-928.421","769.411","165.774","nan","nan","nan","27.1492","3.74999","69.0395","nan","nan","nan"
2634,0,"-928.383","769.473","165.833","nan","nan","nan","27.1195","3.72032","69.0567","nan","nan","nan"
2635,0,"-928.393","769.469","165.815","nan","nan","nan","27.1361","3.72907","69.0503","nan","nan","nan"
2636,0,"-928.396","769.394","165.743","nan","nan","nan","27.145","3.76076","69.0246","nan","nan","nan"
2637,0,"-928.338","769.494","165.853","nan","nan","nan","27.0878","3.6691","69.0723","nan","nan","nan"
2638,0,"-928.336","769.47","165.785","nan","nan","nan","27.1293","3.70958","69.0386","nan","nan","nan"
2639,0,"-928.304","769.473","165.819","nan","nan","nan","27.0937","3.67534","69.0489","nan","nan","nan"
2640,0,"-928.269","769.476","165.823","nan","nan","nan","27.0837","3.66115","69.0676","nan","nan","nan"
2641,0,"-928.257","769.523","165.931","nan","nan","nan","27.0203","3.56847","69.094","nan","nan","nan"
2642,0,"-928.267","769.495","165.891","nan","nan","nan","27.0432","3.64613","69.0593","nan","nan","nan"
2643,0,"-928.263","769.498","165.917","nan","nan","nan","27.0402","3.63497","69.0627","nan","nan","nan"
2644,0,"-928.255","769.505","165.96","nan","nan","nan","26.9714","3.5281","69.088","nan","nan","nan"
2645,0,"-928.218","769.547","165.98","nan","nan","nan","26.9742","3.52431","69.111","nan","nan","nan"
2646,0,"-928.224","769.531","165.906","nan","nan","nan","27.0142","3.5962","69.0768","nan","nan","nan"
2647,0,"-928.224","769.524","165.915","nan","nan","nan","27.0199","3.5905","69.0732","nan","nan","nan"
2648,0,"-928.236","769.474","165.891","nan","nan","nan","27.0057","3.60993","69.0622","nan","nan","nan"
2649,0,"-928.213","769.542","165.972","nan","nan","nan","26.979","3.5532","69.0925","nan","nan","nan"
2650,0,"-928.22","769.5","165.889","nan","nan","nan","27.0039","3.57703","69.0881","nan","nan","nan"
2651,0,"-928.183","769.623","166.168","nan","nan","nan","26.8407","3.3498","69.1644","nan","nan","nan"
2652,0,"-928.175","769.672","166.255","nan","nan","nan","26.7826","3.2886","69.2003","nan","nan","nan"
2653,0,"-928.166","769.702","166.259","nan","nan","nan","26.7831","3.26518","69.207","nan","nan","nan"
2654,0,"-928.265","769.873","166.714","nan","nan","nan","26.7122","3.59717","69.067","nan","nan","nan"
2655,0,"-928.248","769.888","166.725","nan","nan","nan","26.7155","3.59675","69.0709","nan","nan","nan"
2656,0,"-928.24","769.877","166.713","nan","nan","nan","26.7161","3.61799","69.0699","nan","nan","nan"
2657,0,"-928.237","769.89","166.706","nan","nan","nan","26.7208","3.6039","69.0715","nan","nan","nan"
2658,0,"-928.258","769.853","166.696","nan","nan","nan","26.7071","3.60505","69.061","nan","nan","nan"
2659,0,"-928.255","769.891","166.721","nan","nan","nan","26.7322","3.60633","69.0609","nan","nan","nan"
2660,0,"-928.244","769.918","166.713","nan","nan","nan","26.7274","3.61983","69.0794","nan","nan","nan"
2661,0,"-928.252","769.903","166.721","nan","nan","nan","26.7314","3.60183","69.0679","nan","nan","nan"
2662,0,"-928.261","769.912","166.748","nan","nan","nan","26.7363","3.6169","69.0578","nan","nan","nan"
2663,0,"-928.252","769.906","166.737","nan","nan","nan","26.7588","3.6104","69.0564","nan","nan","nan"
2664,0,"-928.21","769.929","166.736","nan","nan","nan","26.7652","3.63349","69.0624","nan","nan","nan"
2665,0,"-928.206","769.901","166.755","nan","nan","nan","26.7787","3.63506","69.0549","nan","nan","nan"
2666,0,"-928.214","769.958","166.776","nan","nan","nan","26.7807","3.63672","69.0572","nan","nan","nan"
2667,0,"-928.181","769.938","166.778","nan","nan","nan","26.7957","3.65069","69.0627","nan","nan","nan"
2668,0,"-928.146","769.971","166.778","nan","nan","nan","26.7947","3.678","69.0781","nan","nan","nan"
2669,0,"-928.106","769.947","166.805","nan","nan","nan","26.8039","3.69379","69.0921","nan","nan","nan"
2670,0,"-928.07","769.995","166.839","nan","nan","nan","26.8088","3.7308","69.1214","nan","nan","nan"
2671,0,"-928.069","769.939","166.846","nan","nan","nan","26.8038","3.75199","69.1124","nan","nan","nan"
2672,0,"-927.992","770.003","166.865","nan","nan","nan","26.8139","3.7892","69.1565","nan","nan","nan"
2673,0,"-927.949","770.021","166.903","nan","nan","nan","26.8023","3.79465","69.1758","nan","nan","nan"
2674,0,"-927.931","769.962","166.909","nan","nan","nan","26.8039","3.82971","69.1683","nan","nan","nan"
2675,0,"-927.9","769.967","166.917","nan","nan","nan","26.8073","3.83863","69.1787","nan","nan","nan"
2676,0,"-927.873","770.012","166.917","nan","nan","nan","26.8114","3.85296","69.2042","nan","nan","nan"
2677,0,"-927.893","769.954","166.941","nan","nan","nan","26.7952","3.85805","69.1882","nan","nan","nan"
2678,0,"-927.828","770.035","166.954","nan","nan","nan","26.8037","3.84656","69.2246","nan","nan","nan"
2679,0,"-927.87","769.979","166.958","nan","nan","nan","26.8162","3.87408","69.2074","nan","nan","nan"
2680,0,"-927.818","770.023","166.947","nan","nan","nan","26.8204","3.88051","69.2295","nan","nan","nan"
2681,0,"-927.82","770.034","166.956","nan","nan","nan","26.8057","3.86902","69.2292","nan","nan","nan"
2682,0,"-927.815","770.04","166.971","nan","nan","nan","26.7998","3.87122","69.2381","nan","nan","nan"
2683,0,"-927.831","770.03","166.942","nan","nan","nan","26.8072","3.86396","69.218","nan","nan","nan"
2684,0,"-927.827","770.023","166.939","nan","nan","nan","26.8019","3.86788","69.2261","nan","nan","nan"
2685,0,"-927.832","770.027","166.961","nan","nan","nan","26.8071","3.87798","69.2226","nan","nan","nan"
2686,0,"-927.831","770.023","166.959","nan","nan","nan","26.8052","3.87043","69.228","nan","nan","nan"
2687,0,"-927.861","769.983","166.94","nan","nan","nan","26.8058","3.88191","69.2049","nan","nan","nan"
2688,0,"-927.826","770.06","166.952","nan","nan","nan","26.8204","3.87364","69.2335","nan","nan","nan"
2689,0,"-927.838","770.02","166.952","nan","nan","nan","26.8067","3.87195","69.2218","nan","nan","nan"
2690,0,"-927.842","770.006","166.951","nan","nan","nan","26.8063","3.87684","69.2221","nan","nan","nan"
2691,0,"-927.848","769.981","166.94","nan","nan","nan","26.812","3.88446","69.2088","nan","nan","nan"
2692,0,"-927.792","769.956","166.97","nan","nan","nan","26.9126","3.90357","69.1619","nan","nan","nan"
2693,0,"-927.826","770.011","166.942","nan","nan","nan","26.809","3.86597","69.2251","nan","nan","nan"
2694,0,"-927.833","770.014","166.952","nan","nan","nan","26.8197","3.88042","69.216","nan","nan","nan"
2695,0,"-927.834","770.015","166.972","nan","nan","nan","26.8087","3.86703","69.2219","nan","nan","nan"
2696,0,"-927.821","770.028","166.949","nan","nan","nan","26.8135","3.87751","69.226","nan","nan","nan"
2697,0,"-927.832","770.035","166.952","nan","nan","nan","26.8035","3.86761","69.2272","nan","nan","nan"
2698,0,"-927.83","770.023","166.969","nan","nan","nan","26.8085","3.87","69.2299","nan","nan","nan"
2699,0,"-927.821","770.038","166.969","nan","nan","nan","26.8142","3.87815","69.2319","nan","nan","nan"
2700,0,"-927.822","770.028","166.942","nan","nan","nan","26.7964","3.86564","69.2339","nan","nan","nan"
2701,0,"-927.831","770.026","166.958","nan","nan","nan","26.8061","3.86845","69.2239","nan","nan","nan"
2702,0,"-927.824","770.037","166.964","nan","nan","nan","26.8112","3.86681","69.2238","nan","nan","nan"
2703,0,"-927.828","770.021","166.961","nan","nan","nan","26.7992","3.87809","69.2309","nan","nan","nan"
2704,0,"-927.851","770.021","166.922","nan","nan","nan","26.7447","3.85136","69.2432","nan","nan","nan"
2705,0,"-927.815","770.019","166.952","nan","nan","nan","26.8092","3.87513","69.2336","nan","nan","nan"
2706,0,"-927.837","770.022","166.97","nan","nan","nan","26.8131","3.87546","69.2169","nan","nan","nan"
2707,0,"-927.867","769.972","166.95","nan","nan","nan","26.8173","3.88743","69.2059","nan","nan","nan"
2708,0,"-927.845","770.009","166.959","nan","nan","nan","26.8082","3.86529","69.2239","nan","nan","nan"
2709,0,"-927.822","770.03","166.943","nan","nan","nan","26.8085","3.8661","69.2367","nan","nan","nan"
2710,0,"-927.822","770.009","166.955","nan","nan","nan","26.8011","3.86343","69.2289","nan","nan","nan"
2711,0,"-927.849","769.974","166.945","nan","nan","nan","26.8154","3.88196","69.2169","nan","nan","nan"
2712,0,"-927.854","770.024","166.965","nan","nan","nan","26.809","3.87499","69.2196","nan","nan","nan"
2713,0,"-927.856","769.998","166.955","nan","nan","nan","26.809","3.87819","69.2247","nan","nan","nan"
2714,0,"-927.853","770.014","166.966","nan","nan","nan","26.8118","3.87203","69.2229","nan","nan","nan"
2715,0,"-927.901","770.046","166.922","nan","nan","nan","26.8735","3.93956","69.2231","nan","nan","nan"
2716,0,"-927.966","770.053","166.907","nan","nan","nan","26.909","3.97781","69.2258","nan","nan","nan"
