x,y,theta,velocity
21.254428,100.854514,-2.285208,
21.199094,100.796748,-2.323133,
21.144554,100.738221,-2.320175,
21.089777,100.679916,-2.329668,
21.038330,100.618926,-2.274017,
20.983193,100.560976,-2.323133,
20.928647,100.502455,-2.320175,
20.873889,100.444132,-2.329668,
20.822779,100.382838,-2.349321,
20.766865,100.325634,-2.314161,
20.713368,100.266158,-2.294294,
20.662862,100.204151,-2.219114,
20.607978,100.145981,-2.319067,
20.553700,100.087212,-2.315295,
20.501416,100.026750,-2.168465,
20.447701,99.967701,-2.356194,
20.396640,99.906254,-2.264199,
20.343988,99.846035,-2.310670,
20.289472,99.787529,-2.260161,
20.238702,99.725710,-2.270375,
20.185758,99.665758,-2.356194,
20.133545,99.605444,-2.250259,
20.080394,99.545668,-2.300104,
20.026693,99.486373,-2.284961,
19.975328,99.425047,-2.258076,
19.923696,99.363949,-2.293477,
19.871774,99.303416,-2.215796,
19.818382,99.243984,-2.235387,
19.768342,99.181575,-2.260103,
19.716563,99.120596,-2.299569,
19.663674,99.060626,-2.213385,
19.612687,98.999151,-2.300104,
19.559326,98.939550,-2.283157,
19.508269,98.878232,-2.353719,
19.458057,98.815978,-2.230605,
19.405745,98.755559,-2.275602,
19.355026,98.693896,-2.290138,
19.304120,98.632194,-2.243990,
19.254649,98.569326,-2.247870,
19.202112,98.509069,-2.262460,
19.152321,98.446459,-2.229667,
19.099928,98.386095,-2.226086,
19.050412,98.323268,-2.258760,
19.000429,98.260944,-2.269749,
18.948952,98.199722,-2.232269,
18.899021,98.137320,-2.252158,
18.850242,98.073932,-2.278213,
18.797925,98.013430,-2.252487,
18.748009,97.950915,-2.239392,
18.698043,97.888444,-2.330468,
18.647229,97.826884,-2.273734,
18.597321,97.764500,-2.240022,
18.548837,97.700870,-2.222665,
18.498881,97.638401,-2.270455,
18.449106,97.575802,-2.201057,
18.400473,97.512304,-2.209158,
18.350116,97.450172,-2.281323,
18.300024,97.387945,-2.259641,
18.251232,97.324556,-2.214711,
18.202229,97.261325,-2.247147,
18.152653,97.198686,-2.145230,
18.104541,97.134816,-2.210983,
18.056330,97.070978,-2.230198,
18.007260,97.007795,-2.224524,
17.957476,96.945354,-2.201104,
17.909590,96.881300,-2.220904,
17.861725,96.817218,-2.231470,
17.813867,96.753132,-2.229279,
17.766113,96.688964,-2.209938,
17.717538,96.625409,-2.203924,
17.669509,96.561448,-2.217566,
17.621449,96.497529,-2.199693,
17.573798,96.433280,-2.227160,
17.526417,96.368834,-2.211969,
17.478330,96.304922,-2.195210,
17.430160,96.241062,-2.180963,
17.382225,96.177032,-2.230589,
17.334378,96.112933,-2.232453,
17.286584,96.048808,-2.215095,
17.239902,95.983907,-2.175429,
17.192535,95.919445,-2.210676,
17.144966,95.855127,-2.188107,
17.096962,95.791148,-2.231470,
